training,GT
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-001c_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-001c_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-001d_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-001d_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-001e_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-001e_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-001f_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-001f_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-001g_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-001g_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-001h_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-001h_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-001i_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-001i_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-001j_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-001j_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-002a_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-002a_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-002b_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-002b_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-002c_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-002c_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-002d_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-002d_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-002e_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-002e_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-002f_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-002f_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-002g_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-002g_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-002h_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-002h_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-002i_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-002i_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/anat/sub-026_ses-002j_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-026/seg/sub-026_ses-002j_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-001a_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-001a_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-001b_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-001b_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-001c_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-001c_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-001d_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-001d_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-001e_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-001e_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-001f_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-001f_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-001g_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-001g_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-001h_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-001h_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-001i_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-001i_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-001j_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-001j_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-002a_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-002a_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-002b_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-002b_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-002c_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-002c_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-002d_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-002d_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-002e_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-002e_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-002f_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-002f_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-002g_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-002g_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-002h_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-002h_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-002i_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-002i_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/anat/sub-027_ses-002j_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-027/seg/sub-027_ses-002j_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/anat/sub-028_ses-001a_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/seg/sub-028_ses-001a_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/anat/sub-028_ses-001b_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/seg/sub-028_ses-001b_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/anat/sub-028_ses-001c_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/seg/sub-028_ses-001c_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/anat/sub-028_ses-001d_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/seg/sub-028_ses-001d_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/anat/sub-028_ses-001e_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/seg/sub-028_ses-001e_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/anat/sub-028_ses-001f_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/seg/sub-028_ses-001f_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/anat/sub-028_ses-001g_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/seg/sub-028_ses-001g_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/anat/sub-028_ses-001h_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/seg/sub-028_ses-001h_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/anat/sub-028_ses-001i_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/seg/sub-028_ses-001i_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/anat/sub-028_ses-001j_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-028/seg/sub-028_ses-001j_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/anat/sub-029_ses-001a_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/seg/sub-029_ses-001a_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/anat/sub-029_ses-001b_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/seg/sub-029_ses-001b_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/anat/sub-029_ses-001c_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/seg/sub-029_ses-001c_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/anat/sub-029_ses-001d_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/seg/sub-029_ses-001d_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/anat/sub-029_ses-001e_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/seg/sub-029_ses-001e_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/anat/sub-029_ses-001f_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/seg/sub-029_ses-001f_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/anat/sub-029_ses-001g_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/seg/sub-029_ses-001g_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/anat/sub-029_ses-001h_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/seg/sub-029_ses-001h_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/anat/sub-029_ses-001i_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/seg/sub-029_ses-001i_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/anat/sub-029_ses-001j_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-029/seg/sub-029_ses-001j_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-001a_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-001a_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-001b_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-001b_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-001c_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-001c_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-001d_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-001d_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-001e_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-001e_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-001f_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-001f_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-001g_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-001g_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-001h_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-001h_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-001i_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-001i_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-001j_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-001j_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-002a_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-002a_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-002b_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-002b_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-002c_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-002c_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-002d_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-002d_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-002e_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-002e_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-002f_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-002f_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-002g_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-002g_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-002h_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-002h_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-002i_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-002i_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-002j_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-002j_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-003a_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-003a_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-003b_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-003b_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-003c_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-003c_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-003d_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-003d_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-003e_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-003e_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-003f_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-003f_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-003g_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-003g_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-003h_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-003h_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-003i_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-003i_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-003j_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-003j_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-004a_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-004a_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-004b_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-004b_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-004c_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-004c_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-004d_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-004d_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-004e_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-004e_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-004f_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-004f_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-004g_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-004g_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-004h_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-004h_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-004i_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-004i_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-004j_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-004j_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-005a_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-005a_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-005b_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-005b_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-005c_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-005c_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-005d_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-005d_training_labels.nii.gz
/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/anat/sub-031_ses-005e_T1w.nii.gz,/analyse/Project0235/segmentator/data/glasgow/7T/BIDS_augm/sub-031/seg/sub-031_ses-005e_training_labels.nii.gz
